transaction_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,currency,payment_method,country,order_date,is_returned
76183f2a-ca2a-4c55-95eb-4916df712e68,C00089,P001,Laptop Pro 15,Electronics,4,1299.99,5199.96,EUR,bank_transfer,MA,2024-02-17T08:17:00,False
089e8c12-5b29-495b-b1fa-f4f9a8197971,C00452,P004,Standing Desk,Furniture,3,599.99,1799.97,EUR,,UK,2024-01-16T02:17:00,False
7912f4b4-b405-4958-9a95-22c27940063f,C00196,P004,Standing Desk,Furniture,5,599.99,2999.95,EUR,bank_transfer,UK,2024-05-19T15:22:00,False
64bf1e03-dea2-48f2-8835-cf9dcfeff692,C00164,P007,Webcam HD,Electronics,3,79.99,239.97,EUR,,MA,2024-01-08T08:03:00,False
3eb384a3-c28d-4eac-a115-70d11bad1df2,C00499,P006,Keyboard MX,Electronics,5,99.99,499.95,EUR,paypal,FR,2024-03-04T21:15:00,False
f4e7ca83-c32e-42c4-90ef-8d17b1970b66,C00409,P001,Laptop Pro 15,Electronics,2,1299.99,2599.98,EUR,crypto,US,2024-02-14T05:15:00,False
ce8a92c1-53ef-42de-894a-a0ba461dbbd5,C00359,P006,Keyboard MX,Electronics,-5,99.99,499.95,EUR,bank_transfer,DE,2024-05-24T04:36:00,False
a0d2708b-3795-4808-ae32-528f6dd53375,C00252,P008,Desk Lamp,Furniture,5,45.99,229.95,EUR,credit_card,FR,2024-01-15T07:38:00,False
911fc098-abfb-4afd-9fb1-c205acc34b0a,C00104,P001,Laptop Pro 15,Electronics,3,1299.99,3899.97,EUR,paypal,US,2024-02-15T10:03:00,True
4ea7a834-5b4d-4358-b158-21d2ee04d565,C00441,P003,USB-C Hub,Accessories,1,49.99,49.99,EUR,bank_transfer,FR,2024-04-05T22:42:00,False
d6d0ef6d-c074-4688-a883-3ee656e142f8,C00081,P005,Monitor 27inch,Electronics,3,399.99,1199.97,EUR,crypto,,2024-06-12T15:41:00,False
61041ddb-57a0-48e5-abb9-0aab5d010311,C00418,P006,Keyboard MX,Electronics,2,99.99,199.98,EUR,paypal,UK,2024-03-19T23:44:00,False
86588d68-17da-42be-b666-6de10a310be4,C00395,P001,Laptop Pro 15,Electronics,5,1299.99,6499.95,EUR,,FR,2024-02-16T19:20:00,False
b802f2af-92f5-4ab2-a338-259b8a25ca39,C00255,P004,Standing Desk,Furniture,5,599.99,2999.95,EUR,paypal,US,2024-01-20T07:22:00,False
d1708917-2826-42cd-879f-992e0ab04d96,C00136,P002,Wireless Mouse,Electronics,3,29.99,89.97,EUR,paypal,MA,2024-06-26T02:22:00,False
f5a641a6-8cf9-4966-8230-b834d996b5bf,C00376,P001,Laptop Pro 15,Electronics,1,1299.99,1299.99,EUR,crypto,MA,2024-04-15T15:56:00,False
049a7a66-7539-4abc-a1be-365549040bec,C00296,P002,Wireless Mouse,Electronics,4,29.99,119.96,EUR,paypal,MA,2024-04-25T02:51:00,False
49abe664-16e0-49c6-a7ce-295d599a58b1,C00038,P006,Keyboard MX,Electronics,3,99.99,299.97,EUR,bank_transfer,MA,2024-04-06T05:46:00,True
6e888645-7319-4060-8a91-e0f9db53c3a8,C00315,P002,Wireless Mouse,Electronics,3,29.99,89.97,EUR,crypto,ES,2024-01-08T13:41:00,False
4e7e1171-dd5f-4f20-9850-1bfedba59c1e,C00106,P003,USB-C Hub,Accessories,1,49.99,49.99,EUR,paypal,UK,2024-06-27T17:46:00,False
4e7e1171-dd5f-4f20-9850-1bfedba59c1e,C00106,P003,USB-C Hub,Accessories,1,49.99,49.99,EUR,paypal,UK,2024-06-27T17:46:00,False
f77be3dd-af9c-493f-856d-80f4d638efcf,C00321,P002,Wireless Mouse,Electronics,3,29.99,89.97,EUR,,UK,2024-02-21T03:01:00,False
9f556236-3c5b-4cf4-8e1e-865b9ec1e90a,C00158,P002,Wireless Mouse,Electronics,4,29.99,119.96,EUR,crypto,UK,2024-05-05T21:16:00,False
236723de-dc4d-4c5e-9b54-c87eb1aac6e2,C00190,P003,USB-C Hub,Accessories,3,49.99,149.97,EUR,paypal,UK,2024-01-12T08:28:00,False
957dcef9-7ead-4f2b-9e4a-e1c2bd8dca0c,C00386,P005,Monitor 27inch,Electronics,5,399.99,1999.95,EUR,credit_card,FR,2024-06-20T11:51:00,False
7b1fb3f4-1074-40de-9eb4-839a6402963c,C00199,P004,Standing Desk,Furniture,5,599.99,2999.95,EUR,,UK,2024-05-17T21:55:00,False
aebf6d00-23c7-46f7-9292-22841dde11f5,C00203,P004,Standing Desk,Furniture,4,599.99,2399.96,EUR,credit_card,DE,2024-05-26T16:51:00,False
2db939dc-0bb3-4d02-b7b5-aed731f838eb,C00230,P003,USB-C Hub,Accessories,1,49.99,49.99,EUR,paypal,MA,2024-02-24T06:08:00,True
7ac275a1-cbbb-47d7-8586-6408bb086a02,C00322,P007,Webcam HD,Electronics,2,79.99,159.98,EUR,paypal,,2024-06-01T08:20:00,False
7ac275a1-cbbb-47d7-8586-6408bb086a02,C00322,P007,Webcam HD,Electronics,2,79.99,159.98,EUR,paypal,,2024-06-01T08:20:00,False
ee68e7a6-9a01-4682-aa15-15dee6d0ebbf,C00076,P007,Webcam HD,Electronics,1,79.99,79.99,EUR,,DE,2024-05-29T03:59:00,False
9a175c42-e6d5-4f05-8e6c-313e51fca81e,C00450,P005,Monitor 27inch,Electronics,5,399.99,1999.95,EUR,crypto,US,2024-04-08T20:31:00,False
182abeb8-1d34-4de9-8923-4c88bb2f6740,C00317,P003,USB-C Hub,Accessories,3,49.99,149.97,EUR,,ES,2024-06-26T12:02:00,False
be0cedb1-412a-4ec8-92c3-5e67566ee8ef,C00472,P004,Standing Desk,Furniture,1,599.99,599.99,EUR,bank_transfer,US,2024-01-06T10:52:00,False
45d228b4-e133-48dc-9b15-805df0a130ab,C00117,P008,Desk Lamp,Furniture,1,45.99,45.99,EUR,paypal,US,2024-04-23T10:17:00,False
5ce9990c-acd4-4b0f-be8d-e4ad01214908,C00468,P002,Wireless Mouse,Electronics,2,29.99,59.98,EUR,crypto,ES,2024-05-04T16:55:00,False
95168c91-3f51-4419-a6c4-a22707ce45c8,C00260,P003,USB-C Hub,Accessories,1,49.99,49.99,EUR,crypto,MA,2024-05-14T18:01:00,False
eb242717-b472-4daa-b5ce-71373adf1465,C00234,P004,Standing Desk,Furniture,1,599.99,599.99,EUR,credit_card,US,2024-06-29T06:17:00,False
5c5b9039-c3c0-4f17-83c1-925278ab2e90,C00124,P007,Webcam HD,Electronics,1,79.99,79.99,EUR,bank_transfer,UK,2024-06-01T14:11:00,False
7436d620-5836-412e-901a-bb7cbba257a5,C00458,P006,Keyboard MX,Electronics,3,99.99,299.97,EUR,bank_transfer,ES,2024-06-25T02:18:00,True
1a82ebc0-7a46-4d1b-853c-c45194460704,C00347,P004,Standing Desk,Furniture,2,599.99,1199.98,EUR,paypal,US,2024-06-15T13:32:00,True
18210822-3658-496f-9ba1-6a729070dbad,C00332,P001,Laptop Pro 15,Electronics,4,1299.99,5199.96,EUR,paypal,DE,2024-01-03T07:16:00,False
799cee29-7fd0-4164-a926-c4db2ab247f1,C00437,P005,Monitor 27inch,Electronics,4,399.99,1599.96,EUR,bank_transfer,UK,2024-03-05T06:29:00,False
baad7770-2c1a-44a3-90f9-ee1c09038478,C00262,P007,Webcam HD,Electronics,5,79.99,399.95,EUR,bank_transfer,DE,2024-06-14T19:38:00,False
14c92963-fc29-43fa-9d57-a4c620741095,C00142,P008,Desk Lamp,Furniture,1,45.99,45.99,EUR,bank_transfer,,2024-03-11T08:41:00,False
725ecabb-2b27-44cb-8763-fe150526e6d1,C00392,P005,Monitor 27inch,Electronics,2,399.99,799.98,EUR,paypal,FR,2024-06-02T12:42:00,False
5fa5dae8-77ea-41df-8ae2-4faf2419cf13,C00133,P001,Laptop Pro 15,Electronics,4,1299.99,5199.96,EUR,crypto,UK,2024-04-09T23:02:00,False
204d560e-3644-47b9-9c1f-25f8dd2af369,C00114,P004,Standing Desk,Furniture,3,599.99,1799.97,EUR,,ES,2024-05-01T21:22:00,False
5bc2653f-065c-49cf-af54-1edc5ae64b35,C00066,P003,USB-C Hub,Accessories,3,49.99,149.97,EUR,bank_transfer,ES,2024-05-23T05:43:00,False
de6e06b3-eb1d-4e64-83d4-68758a7fce2f,C00447,P004,Standing Desk,Furniture,3,599.99,1799.97,EUR,bank_transfer,UK,2024-03-25T11:16:00,False
b963f861-ca9f-4989-93b1-86e9c15f1eaa,C00325,P002,Wireless Mouse,Electronics,4,29.99,119.96,EUR,,DE,2024-06-07T02:30:00,False
05480ed7-4b02-46d3-bc6b-1d02bef2f7fa,C00028,P007,Webcam HD,Electronics,5,79.99,399.95,EUR,paypal,MA,2024-02-21T10:26:00,False
b09db382-5ea2-4a95-b4d0-a6fc1782a1eb,C00367,P008,Desk Lamp,Furniture,2,45.99,91.98,EUR,paypal,,2024-01-21T15:21:00,False
3e33e98e-78f9-429c-ad86-5dcb002d8475,C00108,P001,Laptop Pro 15,Electronics,1,1299.99,1299.99,EUR,paypal,DE,2024-02-10T15:50:00,False
532b569b-29da-4ac2-aa00-8eb8900f753f,C00495,P007,Webcam HD,Electronics,4,79.99,319.96,EUR,crypto,UK,2024-01-02T01:34:00,False
8e157f13-8837-42fc-a51f-81400714bf9c,C00272,P001,Laptop Pro 15,Electronics,3,1299.99,3899.97,EUR,paypal,FR,2024-06-22T00:40:00,False
35cb4d2c-9d7f-49d0-870f-d04930196d75,C00197,P006,Keyboard MX,Electronics,3,99.99,299.97,EUR,,DE,2024-03-19T05:04:00,False
761288d6-4f6c-4869-8063-33ef1aee001d,C00306,P005,Monitor 27inch,Electronics,4,399.99,1599.96,EUR,,US,2024-04-21T21:08:00,False
bc24ae55-8afd-484c-8425-8ef45764126c,C00465,P006,Keyboard MX,Electronics,2,99.99,199.98,EUR,crypto,FR,2024-02-28T07:46:00,False
71073ab9-39bd-433c-850f-b1760743934e,C00064,P001,Laptop Pro 15,Electronics,5,1299.99,6499.95,EUR,bank_transfer,ES,2024-06-15T01:24:00,False
8651bddb-db0c-477c-abee-69c8b225ea9e,C00339,P001,Laptop Pro 15,Electronics,5,1299.99,6499.95,EUR,credit_card,ES,2024-01-06T01:44:00,False
4f3c803c-f6d3-4f25-8148-fd30fea1470c,C00360,P002,Wireless Mouse,Electronics,5,29.99,149.95,EUR,paypal,MA,2024-06-26T21:40:00,True
3438f33b-f5be-427f-83d9-ec9bc46f82f2,C00311,P002,Wireless Mouse,Electronics,5,29.99,149.95,EUR,paypal,UK,2024-01-27T16:46:00,False
394fc9ce-8b05-4971-901f-c6d8a7ac717d,C00103,P002,Wireless Mouse,Electronics,4,29.99,119.96,EUR,bank_transfer,,2024-05-13T06:22:00,False
67fb3644-e09d-4cf6-a6aa-f86477b1b163,C00107,P001,Laptop Pro 15,Electronics,5,1299.99,6499.95,EUR,crypto,US,2024-03-01T00:00:00,False
d5341096-855d-44d9-94bc-6e6f431faadd,C00400,P008,Desk Lamp,Furniture,2,45.99,91.98,EUR,,FR,2024-01-26T08:41:00,False
c0c4954f-042d-488d-bda4-d540615aea80,C00052,P005,Monitor 27inch,Electronics,3,399.99,1199.97,EUR,paypal,,2024-01-11T09:23:00,False
ff560b23-f93a-4b9d-ab89-460a7716cb05,C00456,P002,Wireless Mouse,Electronics,1,29.99,29.99,EUR,credit_card,FR,2024-02-05T21:41:00,False
be5c03de-9647-4e4b-8e4e-0c507cdce51d,C00376,P008,Desk Lamp,Furniture,5,45.99,229.95,EUR,credit_card,US,2024-03-28T05:07:00,False
54543a70-611e-4273-87f3-649b64cafa57,C00245,P005,Monitor 27inch,Electronics,4,399.99,1599.96,EUR,crypto,ES,2024-02-12T03:08:00,False
e7b552bf-fc61-4afc-a955-408bb1aae882,C00303,P003,USB-C Hub,Accessories,1,49.99,49.99,EUR,crypto,,2024-05-25T21:28:00,False
0959e3c0-fcd9-4777-80db-70133e02a463,C00351,P006,Keyboard MX,Electronics,-5,99.99,499.95,EUR,paypal,UK,2024-05-04T03:56:00,False
e095cdf4-7335-471f-9245-37d1a0849420,C00445,P005,Monitor 27inch,Electronics,-3,399.99,1199.97,EUR,,,2024-05-27T23:36:00,False
6274dd7e-d622-4d02-ac0d-d82b1fa7ecc9,C00359,P006,Keyboard MX,Electronics,5,99.99,499.95,EUR,,FR,2024-04-20T21:46:00,False
a3e237ed-da78-4254-9fa3-1cbae8a088f6,C00286,P007,Webcam HD,Electronics,2,79.99,159.98,EUR,,FR,2024-01-03T20:59:00,False
8f7509db-445d-4f70-9f62-cb93bf180f3f,C00252,P008,Desk Lamp,Furniture,2,45.99,91.98,EUR,bank_transfer,MA,2024-03-25T08:03:00,False
ef118112-6561-4c77-9046-374ee48b78e4,C00041,P007,Webcam HD,Electronics,4,79.99,319.96,EUR,crypto,UK,2024-05-26T14:05:00,False
c78b3a35-81b6-4522-b08c-1052252c28fe,C00010,P002,Wireless Mouse,Electronics,4,29.99,119.96,EUR,credit_card,UK,2024-04-15T01:35:00,False
331432de-9ac0-421e-bb19-898dc17e72a6,C00336,P005,Monitor 27inch,Electronics,5,399.99,1999.95,EUR,crypto,US,2024-04-03T01:52:00,False
61848fcb-999c-4903-8fe3-e36eadad5c1e,C00059,P008,Desk Lamp,Furniture,3,45.99,137.97,EUR,credit_card,,2024-06-17T07:00:00,False
0d17ab55-4a18-4019-97ee-dab6704ab06d,C00360,P005,Monitor 27inch,Electronics,5,399.99,1999.95,EUR,credit_card,FR,2024-02-12T15:08:00,False
dd655721-7020-4c76-a443-cd825141604c,C00101,P007,Webcam HD,Electronics,1,79.99,79.99,EUR,paypal,FR,2024-04-10T06:29:00,False
057c5384-5ca9-4fb6-aa99-9a932bad5af2,C00024,P006,Keyboard MX,Electronics,1,99.99,99.99,EUR,,FR,2024-04-25T14:42:00,False
0b629879-d46e-409a-8e4c-cfedd38b8c35,C00025,P008,Desk Lamp,Furniture,1,45.99,45.99,EUR,,UK,2024-05-29T15:59:00,False
fc52adb2-2334-4828-b2e6-1b04ffd5e034,C00418,P003,USB-C Hub,Accessories,5,49.99,249.95,EUR,paypal,FR,2024-04-09T21:38:00,False
b71fda48-0a02-4e69-a8a4-ffc6f5e07bfb,C00469,P007,Webcam HD,Electronics,4,79.99,319.96,EUR,paypal,US,2024-04-11T10:18:00,False
46873366-e852-4677-a918-28a43886311c,C00384,P007,Webcam HD,Electronics,5,79.99,399.95,EUR,,US,2024-06-28T17:55:00,False
44e4a1c4-b833-4831-9e6a-b5e73096697a,C00366,P004,Standing Desk,Furniture,2,599.99,1199.98,EUR,bank_transfer,ES,2024-03-29T21:08:00,False
2d6b7450-18b4-4a24-b2c1-4a398280d5d5,C00327,P003,USB-C Hub,Accessories,5,49.99,249.95,EUR,bank_transfer,ES,2024-01-30T11:35:00,False
24d68e93-dd03-4c07-b770-67fd0a87426e,C00434,P007,Webcam HD,Electronics,5,79.99,399.95,EUR,crypto,,2024-01-04T16:06:00,True
66ce23dc-faff-436b-919b-c06f7c309e88,C00403,P001,Laptop Pro 15,Electronics,2,1299.99,2599.98,EUR,paypal,US,2024-06-23T08:09:00,False
81ab357c-1123-46e2-8866-01702ad76556,C00017,P005,Monitor 27inch,Electronics,2,399.99,799.98,EUR,bank_transfer,,2024-04-25T03:39:00,False
c8a5aba9-5716-4347-9ac0-e5bb1b2c5dd3,C00262,P004,Standing Desk,Furniture,5,599.99,2999.95,EUR,bank_transfer,ES,2024-06-19T01:59:00,False
732132b5-4cbb-483e-a204-1a3e2bc1ff84,C00381,P006,Keyboard MX,Electronics,5,99.99,499.95,EUR,bank_transfer,MA,2024-06-07T14:53:00,False
ad531e85-a798-48d7-b3fb-cb3a6178f6a0,C00309,P006,Keyboard MX,Electronics,5,99.99,499.95,EUR,paypal,,2024-02-19T09:28:00,False
686783e1-5d60-4607-b787-6209fc434fc0,C00062,P003,USB-C Hub,Accessories,2,49.99,99.98,EUR,crypto,FR,2024-04-19T08:35:00,False
08e1a321-fe4e-4e97-a6f4-5f2c03493dc8,C00364,P005,Monitor 27inch,Electronics,1,399.99,399.99,EUR,paypal,FR,2024-02-09T10:38:00,True
d81b5803-3e47-4ca7-ab69-839107f6071b,C00282,P005,Monitor 27inch,Electronics,4,399.99,1599.96,EUR,bank_transfer,FR,2024-03-22T16:14:00,False
6d604ccf-b7f0-483d-bf34-f4a8f9dc5a90,C00207,P003,USB-C Hub,Accessories,4,49.99,199.96,EUR,credit_card,US,2024-02-26T06:42:00,False
65bc379b-f9f5-42cf-8f21-3a1908a4c64d,C00288,P004,Standing Desk,Furniture,5,599.99,2999.95,EUR,credit_card,FR,2024-06-20T11:28:00,False
f9593bcf-cf37-4182-9444-827b14b2f294,C00165,P004,Standing Desk,Furniture,1,599.99,599.99,EUR,crypto,,2024-01-30T12:16:00,False
8621816a-348a-44e0-9463-057bfbfea6e5,C00229,P006,Keyboard MX,Electronics,5,99.99,499.95,EUR,crypto,FR,2024-03-16T20:12:00,False
a503c9c5-5aae-4265-b01b-b673a4c535b5,C00396,P002,Wireless Mouse,Electronics,2,29.99,59.98,EUR,,DE,2024-01-02T20:04:00,False
2bf609d5-b44d-4ef0-999d-7e7c7a0d6342,C00106,P004,Standing Desk,Furniture,4,599.99,2399.96,EUR,,,2024-06-28T23:49:00,False
ec50989a-c6b3-4472-9cc9-b0e8dd285548,C00368,P002,Wireless Mouse,Electronics,-2,29.99,59.98,EUR,bank_transfer,FR,2024-01-23T02:03:00,False
e89e56bc-6e44-4d64-8ec0-e4bb63469ed1,C00467,P002,Wireless Mouse,Electronics,5,29.99,149.95,EUR,bank_transfer,UK,2024-04-09T14:40:00,False
23cfd63d-de20-453c-bf35-073b3e5040ef,C00329,P007,Webcam HD,Electronics,1,79.99,79.99,EUR,,FR,2024-05-29T01:44:00,False
b174575b-aaf1-42b5-b641-e83e525d6ada,C00155,P002,Wireless Mouse,Electronics,3,29.99,89.97,EUR,,FR,2024-03-13T14:24:00,False
5697f58d-b78b-4d1f-87aa-275106623008,C00070,P008,Desk Lamp,Furniture,2,45.99,91.98,EUR,crypto,,2024-05-19T09:40:00,False
4e881a7c-c1cf-44ed-8c26-ada0dd373268,C00285,P006,Keyboard MX,Electronics,1,99.99,99.99,EUR,paypal,FR,2024-01-11T00:36:00,False
cd98199d-d652-4af1-a9d1-feb5634674be,C00380,P002,Wireless Mouse,Electronics,3,29.99,89.97,EUR,bank_transfer,MA,2024-04-15T20:54:00,False
447b31ca-e07b-49f9-b9d8-127f59dad705,C00100,P004,Standing Desk,Furniture,5,599.99,2999.95,EUR,credit_card,MA,2024-06-20T18:54:00,True
617703b2-48ba-45c1-85ec-73d269ee7162,C00344,P008,Desk Lamp,Furniture,5,45.99,229.95,EUR,credit_card,US,2024-01-26T06:46:00,False
b35dff04-f3de-4af3-b504-584d19b25718,C00121,P006,Keyboard MX,Electronics,2,99.99,199.98,EUR,credit_card,US,2024-06-07T02:57:00,False
6f4355f1-dced-4e3a-b800-85a42c04449e,C00356,P006,Keyboard MX,Electronics,5,99.99,499.95,EUR,,MA,2024-05-24T18:23:00,False
3dc1fe99-9477-432d-9727-6b6e72e7b8eb,C00403,P003,USB-C Hub,Accessories,1,49.99,49.99,EUR,paypal,ES,2024-06-13T13:17:00,False
8d0356b9-c72e-434a-bfc2-c6bd527b4cb1,C00184,P006,Keyboard MX,Electronics,4,99.99,399.96,EUR,bank_transfer,UK,2024-05-21T03:11:00,False
8d0356b9-c72e-434a-bfc2-c6bd527b4cb1,C00184,P006,Keyboard MX,Electronics,4,99.99,399.96,EUR,bank_transfer,UK,2024-05-21T03:11:00,False
218f66fc-3ce9-43a9-9cd1-171e0fbd65b7,C00394,P001,Laptop Pro 15,Electronics,5,1299.99,6499.95,EUR,,MA,2024-01-10T17:16:00,False
d7de1137-7bd9-4a6e-8c7d-5f094db6df5a,C00115,P008,Desk Lamp,Furniture,2,45.99,91.98,EUR,,ES,2024-03-15T04:29:00,False
d2ad4507-e49e-4493-a1fa-f9f9dc675c98,C00123,P006,Keyboard MX,Electronics,-5,99.99,499.95,EUR,,ES,2024-02-12T16:08:00,False
92939cee-b6e9-4bd6-9d51-bf56ffc48c5b,C00021,P003,USB-C Hub,Accessories,4,49.99,199.96,EUR,paypal,,2024-05-04T07:04:00,False
e7908fbd-0157-48fb-9a72-0853c482b778,C00185,P004,Standing Desk,Furniture,5,599.99,2999.95,EUR,crypto,UK,2024-04-26T01:02:00,False
baed528b-afab-4f4a-8324-d1a280488aa3,C00292,P005,Monitor 27inch,Electronics,3,399.99,1199.97,EUR,paypal,UK,2024-06-16T12:23:00,False
3bd2b691-de60-4765-8c9a-51855b42c996,C00499,P002,Wireless Mouse,Electronics,5,29.99,149.95,EUR,paypal,DE,2024-04-13T11:52:00,False
8548638d-952e-4980-a00d-241873361376,C00452,P008,Desk Lamp,Furniture,-5,45.99,229.95,EUR,paypal,UK,2024-02-12T07:04:00,False
c1b650ea-8cc2-449b-b365-69ecdf955a3e,C00309,P003,USB-C Hub,Accessories,2,49.99,99.98,EUR,credit_card,ES,2024-02-28T13:51:00,False
2b33e965-5510-447e-bcbc-961489f4a909,C00083,P008,Desk Lamp,Furniture,4,45.99,183.96,EUR,crypto,FR,2024-03-03T01:08:00,False
91785608-e254-4c21-b54b-afc1a9233446,C00086,P001,Laptop Pro 15,Electronics,5,1299.99,6499.95,EUR,bank_transfer,MA,2024-05-12T12:38:00,False
d352577a-49f3-4eb0-bf1d-71b3fd51fb70,C00311,P005,Monitor 27inch,Electronics,1,399.99,399.99,EUR,crypto,,2024-05-03T05:14:00,False
d7348150-860c-420f-86b0-a4b38311d864,C00136,P003,USB-C Hub,Accessories,5,49.99,249.95,EUR,paypal,ES,2024-06-24T10:59:00,False
b163940b-ece5-4d23-ac26-533a8b62d143,C00056,P004,Standing Desk,Furniture,4,599.99,2399.96,EUR,credit_card,MA,2024-05-13T16:43:00,False
98dcf5d3-2ab3-4020-8e29-52d0eea1e0d7,C00315,P002,Wireless Mouse,Electronics,2,29.99,59.98,EUR,,FR,2024-05-16T16:48:00,False
582b2ebe-098e-423e-ad02-91a021000289,C00001,P003,USB-C Hub,Accessories,5,49.99,249.95,EUR,crypto,DE,2024-04-17T11:55:00,True
6777007b-5541-41aa-9dc9-90c4c77ab35e,C00196,P004,Standing Desk,Furniture,4,599.99,2399.96,EUR,bank_transfer,DE,2024-06-27T18:06:00,False
f046817a-ea73-4450-89d3-d7de5d5c84b7,C00449,P004,Standing Desk,Furniture,1,599.99,599.99,EUR,,UK,2024-03-06T06:00:00,False
9eb565c8-af31-430d-a1bb-813c6a082226,C00336,P002,Wireless Mouse,Electronics,-5,29.99,149.95,EUR,paypal,ES,2024-03-21T13:23:00,False
45358058-d85e-44c1-a711-6c3baec4d0f4,C00217,P005,Monitor 27inch,Electronics,3,399.99,1199.97,EUR,,US,2024-06-05T08:43:00,False
a9cea63b-6ea1-48d0-aae9-34c341815717,C00285,P008,Desk Lamp,Furniture,2,45.99,91.98,EUR,crypto,US,2024-03-19T18:22:00,False
506898d1-6dd2-4f1e-8c94-7d64b4eb115d,C00229,P003,USB-C Hub,Accessories,1,49.99,49.99,EUR,paypal,FR,2024-02-24T16:25:00,False
d5c2167b-fd30-4be2-883b-db50f9285b05,C00326,P001,Laptop Pro 15,Electronics,2,1299.99,2599.98,EUR,credit_card,,2024-01-24T04:30:00,False
78ae2b3e-0752-416b-928c-e10874f24962,C00041,P002,Wireless Mouse,Electronics,3,29.99,89.97,EUR,,FR,2024-04-08T12:39:00,False
cd3022c7-d887-4f72-ae48-4ef198901708,C00225,P001,Laptop Pro 15,Electronics,2,1299.99,2599.98,EUR,credit_card,MA,2024-06-17T16:18:00,False
11539220-0390-42a3-bc8e-b9dd8ba5e273,C00019,P004,Standing Desk,Furniture,5,599.99,2999.95,EUR,bank_transfer,MA,2024-06-16T00:10:00,False
8c68d4a4-cbb8-4e29-bad0-5d52d6479f03,C00208,P007,Webcam HD,Electronics,3,79.99,239.97,EUR,,MA,2024-05-12T00:47:00,False
1cfce83d-fa9f-4d9b-b5e9-f0d6555f4047,C00179,P005,Monitor 27inch,Electronics,5,399.99,1999.95,EUR,bank_transfer,,2024-03-11T07:38:00,False
d687612e-1d5a-49e9-a37e-d68860bd8937,C00090,P007,Webcam HD,Electronics,-5,79.99,399.95,EUR,crypto,DE,2024-01-28T17:04:00,False
1816e980-9155-4ffa-99cb-d86180a81e57,C00449,P002,Wireless Mouse,Electronics,5,29.99,149.95,EUR,,,2024-05-27T08:44:00,False
c7d49c34-b676-478a-b05e-bddbb5bd3cc2,C00493,P008,Desk Lamp,Furniture,2,45.99,91.98,EUR,crypto,ES,2024-04-27T18:55:00,True
c7d49c34-b676-478a-b05e-bddbb5bd3cc2,C00493,P008,Desk Lamp,Furniture,2,45.99,91.98,EUR,crypto,ES,2024-04-27T18:55:00,True
195c411a-310d-44d2-8076-c09c408bffce,C00205,P005,Monitor 27inch,Electronics,2,399.99,799.98,EUR,bank_transfer,FR,2024-05-21T05:30:00,False
6fe4b11a-9d72-44c0-acd3-bd4726fd4b9c,C00350,P005,Monitor 27inch,Electronics,2,399.99,799.98,EUR,paypal,UK,2024-02-21T07:47:00,False
71a4594f-f20a-4a1a-a0a7-e7562719e736,C00429,P004,Standing Desk,Furniture,2,599.99,1199.98,EUR,,US,2024-02-09T03:07:00,False
2a5ace55-6bc4-4351-abf6-a48ba98a9079,C00439,P008,Desk Lamp,Furniture,-5,45.99,229.95,EUR,,FR,2024-05-03T11:39:00,False
ab945a5d-3834-4952-8f1e-9207a507dade,C00392,P005,Monitor 27inch,Electronics,4,399.99,1599.96,EUR,,US,2024-04-11T07:48:00,False
c9a92210-c900-472e-a4d4-1e45067e339c,C00017,P007,Webcam HD,Electronics,4,79.99,319.96,EUR,,US,2024-04-10T21:49:00,False
ee71e76c-6f89-4409-8d24-119111135da2,C00007,P008,Desk Lamp,Furniture,3,45.99,137.97,EUR,paypal,UK,2024-05-28T03:20:00,False
6974c98f-3e6a-48e2-aeb4-64fda3cb3b5b,C00138,P003,USB-C Hub,Accessories,5,49.99,249.95,EUR,crypto,DE,2024-03-28T11:11:00,False
dc19e35d-2432-418e-b6ef-1a917806dc28,C00144,P006,Keyboard MX,Electronics,3,99.99,299.97,EUR,crypto,MA,2024-05-26T04:36:00,False
dc19e35d-2432-418e-b6ef-1a917806dc28,C00144,P006,Keyboard MX,Electronics,3,99.99,299.97,EUR,crypto,MA,2024-05-26T04:36:00,False
1f5b4e8b-cf3a-49b7-9352-6a4c4ceee6fb,C00458,P007,Webcam HD,Electronics,4,79.99,319.96,EUR,,DE,2024-03-21T15:19:00,False
6f08446f-cc87-4445-ba1e-2ab467ffd794,C00084,P001,Laptop Pro 15,Electronics,4,1299.99,5199.96,EUR,credit_card,MA,2024-03-06T15:53:00,False
613c10b8-eaf4-409d-acb6-75efaac67201,C00287,P006,Keyboard MX,Electronics,3,99.99,299.97,EUR,,,2024-03-06T11:01:00,False
3421dc74-e7d8-49aa-9634-2edad695b3db,C00333,P004,Standing Desk,Furniture,5,599.99,2999.95,EUR,,MA,2024-03-13T11:20:00,False
3a92176e-7af5-4dc8-babe-5faa7fc5f720,C00147,P008,Desk Lamp,Furniture,1,45.99,45.99,EUR,crypto,ES,2024-02-07T05:40:00,False
ed35cd57-5fda-4e47-beb8-a904eddfde44,C00176,P007,Webcam HD,Electronics,1,79.99,79.99,EUR,paypal,US,2024-03-22T20:18:00,False
f3608b9a-4e19-4121-bf54-888a24be79ae,C00400,P007,Webcam HD,Electronics,3,79.99,239.97,EUR,bank_transfer,ES,2024-05-30T16:28:00,False
